stock,name,ticker,country,sector,base_quarter,current_weight,predicted_weight,low,mid,high,predicted_change_%,model
KR7011200003,HMM,011200,KOR,Industrials,Aug-26,0.02929516397118062,0.027792397245743592,0.015552285772979403,0.025368116561584685,0.04501436844743892,-9.803820679322158,ridge_a0.1
BRRAILACNOR9,Rumo SA,RAIL3,BRA,Industrials,Aug-26,0.028422627420173183,0.02774443580368606,0.015492264961889154,0.025378793775572027,0.04433470841841516,-7.1953490967679805,ridge_a0.1
MX01OM000018,Grupo Aeroportuario del Centro Norte SAB de CV Class B,OMAB,MEX,Industrials,Aug-26,0.028031490345583644,0.027354319570545564,0.01513638482235941,0.025005363702681707,0.045196335665404826,-7.223540786446178,ridge_a0.1
KW0EQ0601058,Mobile Telecommunications Co KSC,ZAIN,KWT,Communication Services,Aug-26,0.029194872413593562,0.02719712402312772,0.014869327754188744,0.02495089111658297,0.046664300774078196,-11.432483691972461,ridge_a0.1
INE528G01035,Yes Bank Ltd,532648,IND,Financial Services,Aug-26,0.02898426014266073,0.02717915961455466,0.015021640695853601,0.024689732369708887,0.04543995346531505,-10.847839749766178,ridge_a0.1
TW0002618006,Eva Airways Corp,2618,TWN,Industrials,Aug-26,0.02836245248562095,0.02709027735331599,0.01479354818160209,0.024891688669656516,0.04510475479792091,-9.191241971337671,ridge_a0.1
MXP606941179,Kimberly - Clark de Mexico SAB de CV Class A,KIMBERA,MEX,Consumer Defensive,Aug-26,0.02790111132072047,0.027052482815605523,0.014189747234770112,0.024618703713827118,0.043883110422109566,-7.818516329384898,ridge_a0.1
TRATHYAO91M5,Turk Hava Yollari AO,THYAO,TUR,Industrials,Aug-26,0.028352423329862243,0.026939988900380327,0.014385534944850871,0.024441715206523454,0.04286392681229177,-9.663077034623097,ridge_a0.1
SA1210540914,Bupa Arabia for Cooperative Insurance Co,8210,SAU,Financial Services,Aug-26,0.02732944944247422,0.02690833578139963,0.014416154491539128,0.02427297058089814,0.04298528027750601,-6.391772559387087,ridge_a0.1
GRS282183003,Jumbo SA,BELA,GRC,Consumer Cyclical,Aug-26,0.027068691392747857,0.026743143281860473,0.014964416524305975,0.024451112617709558,0.043903318388632054,-6.070230567906698,ridge_a0.1
KR7000100008,Yuhan Corp,000100,KOR,Healthcare,Aug-26,0.0274598284673374,0.02673688493226366,0.01468833435570758,0.02429528119096087,0.04263862009070865,-7.429831795459793,ridge_a0.1
BRCMIGACNPR3,Cia Energetica DE Minas Gerais - Cemig Participating Preferred,CMIG4,BRA,Utilities,Aug-26,0.027520003401889634,0.02663404700931608,0.014689078868598335,0.024410027097064142,0.042348053097178255,-7.987518252561573,ridge_a0.1
INE323A01026,Bosch Ltd,500530,IND,Consumer Cyclical,Aug-26,0.0287736478717279,0.02658009394341324,0.014457169822077431,0.023965431293272402,0.04307130788623238,-12.174697769018604,ridge_a0.1
CNE000000XL5,Shengyi Technology Co Ltd Class A,600183,CHN,Technology,Aug-26,0.025664609586529,0.026561483602795342,0.01477539561043297,0.023993045037824623,0.04237318353110573,-1.6043876428555066,ridge_a0.1
KW0EQ0102065,Boubyan Bank KSC,BOUBYAN,KWT,Financial Services,Aug-26,0.028452714887449305,0.026507240385954735,0.014827299095361032,0.023843681141972023,0.04029775076794638,-11.427506637459425,ridge_a0.1
01209|CHN,China Resources Mixc Lifestyle Services Ltd,01209,CHN,Real Estate,Aug-26,0.027600236647959284,0.02650528116845484,0.01473997809167039,0.024377258582346198,0.044449242857157754,-8.698549813208082,ridge_a0.1
MYL6033OO004,Petronas Gas Bhd,6033,MYS,Energy,Aug-26,0.027680469894028933,0.02646786873240182,0.014401735765498512,0.02433391043214518,0.041938713574060614,-9.091690948482482,ridge_a0.1
AEE01268A239,Adnoc Logistics & Services PLC,ADNOCLS,ARE,Industrials,Aug-26,0.025163151798593696,0.026467137380500525,0.01443808305066951,0.024183911536405353,0.04360039910945732,0.0,naive (no feature history)
CNE100000N79,Suzhou Dongshan Precision Manufacturing Co Ltd Class A,002384,CHN,Technology,Aug-26,0.026035688349601127,0.02637210531475523,0.01465989929466265,0.02442480724914035,0.042160402935621934,-3.6983334354999093,ridge_a0.1
KR7161390000,Hankook Tire & Technology Co Ltd,161390,KOR,Consumer Cyclical,Aug-26,0.026757787564227968,0.02612811760485956,0.014984739682979737,0.02438059033133408,0.041189543071142976,-7.1640926079115435,ridge_a0.1
CNE000001DB6,CITIC Securities Co Ltd Class A,600030,CHN,Financial Services,Aug-26,0.027750673984339874,0.025937948373207773,0.014426280812940546,0.023927722897296735,0.04502034424014959,-11.13716754280734,ridge_a0.1
TH0168010R13,Bumrungrad Hospital PCL Units Non-Voting Depository Receipt,BH-R,THA,Healthcare,Aug-26,0.027590207492200577,0.025667276717517347,0.013716796626660036,0.023647078434919144,0.04426191601659141,-11.553043745817858,ridge_a0.1
HK0000112026,China Nonferrous Mining Corp Ltd,01258,CHN,Basic Materials,Aug-26,0.02439090680517332,0.025654873698436536,0.014170974083517668,0.02329127696525081,0.041401446928873736,0.0,naive (no feature history)
00268|CHN,Kingdee International Software Group Co Ltd,00268,CHN,Technology,Aug-26,0.0269683998351608,0.025610761405579236,0.013939813839776214,0.02322085649170583,0.0397668608237709,-9.712967806699517,ridge_a0.1
09660|CHN,Horizon Robotics Class B,09660,CHN,Technology,Aug-26,0.02432070271486238,0.025581031545521635,0.013975390633775711,0.023371283818940283,0.04317433639146398,0.0,naive (no feature history)
INE883A01011,MRF Ltd,500290,IND,Consumer Cyclical,Aug-26,0.026125950751429483,0.02552188302793664,0.013503609981152007,0.023188757749611495,0.04162042242067331,-7.125032259149585,ridge_a0.1
INE214T01019,LTM Ltd,540005,IND,Technology,Aug-26,0.026276388087810076,0.02551211722872495,0.01418738067094819,0.023224803416669423,0.04314928587309258,-7.692093774496836,ridge_a0.1
TW0006919004,Caliway Biopharmaceuticals Co Ltd,6919,TWN,Healthcare,Aug-26,0.02408000297665343,0.025327858449813376,0.014377599619612415,0.023154557277041396,0.042768659675568074,0.0,naive (no feature history)
MYL5285OO001,SD Guthrie Bhd,5285,MYS,Consumer Defensive,Aug-26,0.027148924638817507,0.02532345106458947,0.014071806145344083,0.02323602069209213,0.04072613327473831,-11.31946088021591,ridge_a0.1
CNE100001NR0,CMOC Group Ltd Class A,603993,CHN,Basic Materials,Aug-26,0.02522332673314593,0.02531014193954143,0.014432829302787133,0.0235458985555538,0.04236804047138355,-4.599581253621723,ridge_a0.1
AEA006101017,Abu Dhabi National Oil Co For Distribution PJSC,ADNOCDIST,ARE,Consumer Cyclical,Aug-26,0.027108808015782682,0.02525134194378859,0.013213574559033745,0.022769911778414306,0.04124545861482976,-11.441121721201528,ridge_a0.1
INE1NPP01017,Siemens Energy India Ltd,544390,IND,Utilities,Aug-26,0.02399976973058378,0.02524346741791062,0.01317953043469319,0.02324854450130992,0.042771954412977285,0.0,naive (no feature history)
INE118A01012,Bajaj Holdings and Investment Ltd,500490,IND,Financial Services,Aug-26,0.02560443465197676,0.02513469913367921,0.014101189636212902,0.022883111782938004,0.044588517717759436,-6.67101001093214,ridge_a0.1
GRS260333000,Hellenic Telecommunication Organization SA,HTO,GRC,Communication Services,Aug-26,0.025995571726566302,0.025056413038212252,0.013507430856298085,0.02249342941719239,0.04155553916721774,-8.361580135970904,ridge_a0.1
AEE001901017,Emaar Development PJSC Ordinary Shares,EMAARDEV,ARE,Real Estate,Aug-26,0.023658778434787774,0.024884805532323927,0.014502002673133004,0.022443710925908127,0.04407455572946188,0.0,naive (no feature history)
01519|CHN,J&T Global Express Ltd Ordinary Shares - Class B,01519,CHN,Industrials,Aug-26,0.023598603500235536,0.024821512258396863,0.013945054300638134,0.02204162553484669,0.04233059835909876,0.0,naive (no feature history)
TRAKCHOL91Q8,Koc Holding AS,KCHOL,TUR,Industrials,Aug-26,0.025935396792014065,0.024741335432455883,0.014113022773937087,0.02232954522465661,0.04245950807552124,-9.30396391140569,ridge_a0.1
BRMOTVACNOR7,Motiva Infraestrutura De Mobilidade SA,MOTV3,BRA,Industrials,Aug-26,0.023448166163854946,0.024663279073579205,0.014265831368605408,0.02215770461761417,0.04104292815104097,0.0,naive (no feature history)
INE356A01018,Mphasis Ltd,526299,IND,Technology,Aug-26,0.026095863284153368,0.024638944106202796,0.014167553362971935,0.022114225859893855,0.04182893800578842,-10.234699350531248,ridge_a0.1
MYL5211OO007,Sunway Bhd,5211,MYS,Industrials,Aug-26,0.025724784521081238,0.024600400655856433,0.01368264013281026,0.022326626449213904,0.0421402556755973,-9.082287444766369,ridge_a0.1
KR7352820005,HYBE Ordinary Shares,352820,KOR,Communication Services,Aug-26,0.025464026471354876,0.024590588212276873,0.013919618328490138,0.02233930290796174,0.04173789638957652,-8.187903160148286,ridge_a0.1
QA000A0M8VM3,AlRayan Bank Shs Partly paid,MARK,QAT,Financial Services,Aug-26,0.02625632977629266,0.02458681105258639,0.013740989771897456,0.021900201474154855,0.041853852305225134,-10.972075015205055,ridge_a0.1
CNE000001QZ7,Industrial Bank Co Ltd Class A,601166,CHN,Financial Services,Aug-26,0.025744842832598647,0.0245153982492849,0.013751101187764778,0.02198426775093481,0.04017598859905377,-9.467028801016871,ridge_a0.1
KR7005381009,Hyundai Motor Co Participating Preferred,005385,KOR,Consumer Cyclical,Aug-26,0.024842218814315094,0.024328168176253117,0.01396671857194939,0.021930243413956926,0.043321668523052304,-6.8941236016443055,ridge_a0.1
QA000A0KD6L1,Qatar Gas Transport Co Ltd (Nakilat) QSC,QGTS,QAT,Energy,Aug-26,0.02553423056166582,0.024308828950854032,0.013735212959667408,0.021773882271115624,0.041502675283820935,-9.489424129891729,ridge_a0.1
SA000A0MR864,Jabal Omar Development Co,4250,SAU,Consumer Cyclical,Aug-26,0.02310717486805894,0.02430461718799251,0.013641000317710681,0.021857219108563065,0.040754911075494726,0.0,naive (no feature history)
INE974X01010,Tube Investments of India Ltd Ordinary Shares,540762,IND,Industrials,Aug-26,0.02507288939676534,0.02426343499402991,0.01391398082131191,0.02163830243412962,0.04109482903551028,-7.9961576126147795,ridge_a0.1
AEA003001012,Air Arabia PJSC,AIRARABIA,ARE,Industrials,Aug-26,0.023057029089265404,0.024251872793053287,0.013805493654910532,0.021975342998691846,0.04123996323550956,0.0,naive (no feature history)
INE660A01013,Sundaram Finance Ltd,SUNDARMFIN,IND,Financial Services,Aug-26,0.025514172250148407,0.024233027905308135,0.013783759081860856,0.022328559571956175,0.04260646014468376,-9.700724650364476,ridge_a0.1
INE484J01027,Godrej Properties Ltd,GODREJPROP,IND,Real Estate,Aug-26,0.02426052778031014,0.02414353503058753,0.013555116679264711,0.021788561856242936,0.04248300461247358,-5.385286212989926,ridge_a0.1
AUGO|USA,Aura Minerals Inc,AUGO,USA,Basic Materials,Aug-26,0.02286647512984999,0.02405144409228425,0.013858840869386093,0.02182557168906272,0.03916258204400073,0.0,naive (no feature history)
TW0002609005,Yang Ming Marine Transport Corp,2609,TWN,Industrials,Aug-26,0.02527347251193946,0.024049502504120676,0.013406553776980528,0.021635643703363083,0.04223901573521839,-9.531113347224045,ridge_a0.1
KR7090430000,AmorePacific Corp,090430,KOR,Consumer Defensive,Aug-26,0.025323618290732992,0.024000424816108663,0.013335435600377329,0.02134311640473712,0.04004899461533382,-9.894513435918777,ridge_a0.1
CNE1000000S2,Bank of Communications Co Ltd Class A,601328,CHN,Financial Services,Aug-26,0.0251731809543524,0.023826413355315657,0.013490234845482492,0.02144849407943452,0.040485939717220545,-10.013234835512169,ridge_a0.1
INE628A01036,UPL Ltd,UPL,IND,Basic Materials,Aug-26,0.025052831085247924,0.02377786561703862,0.01332075253720578,0.021356735298265143,0.040189432267978206,-9.765186738903024,ridge_a0.1
CNE100003MM9,Advanced Micro-fabrication Equipment Inc Class A,688012,CHN,Technology,Aug-26,0.02481213134703898,0.02370092523838424,0.013351894235871076,0.021356130017320778,0.04293268533971792,-9.18464295197686,ridge_a0.1
CNE1000036N7,Shandong Gold Mining Co Ltd Ordinary Shares Class H,01787,CHN,Basic Materials,Aug-26,0.024561402453071323,0.023678049012408862,0.012840337589513043,0.021071025199928026,0.041136510468465726,-8.346127387176924,ridge_a0.1
03888|CHN,Kingsoft Corp Ltd,03888,CHN,Communication Services,Aug-26,0.02478204387976286,0.02365053165688133,0.013420373546837838,0.02111929065478351,0.041523876195760895,-9.267714165699223,ridge_a0.1
CNE100000BG0,CRRC Corp Ltd Class H,01766,CHN,Industrials,Aug-26,0.02432070271486238,0.023632950323687774,0.013273267549844297,0.02124998396821943,0.0411466207521377,-7.615334895182918,ridge_a0.1
00322|CHN,Tingyi (Cayman Islands) Holding Corp,00322,CHN,Consumer Defensive,Aug-26,0.025263443356180755,0.023428146366115954,0.013385765067899158,0.021345479967498165,0.040647190136613276,-11.83353043128355,ridge_a0.1
CNE1000004K1,Tsingtao Brewery Co Ltd Class H,00168,CHN,Consumer Defensive,Aug-26,0.02472186894521062,0.023343202373360745,0.013246118518215732,0.02121690192414237,0.04170062171111815,-10.228764725552,ridge_a0.1
INE881D01027,Oracle Financial Services Software Ltd,532466,IND,Technology,Aug-26,0.023678836746305183,0.023314471231401398,0.013065228796977343,0.021051660013898986,0.04007257245663358,-6.389778520974362,ridge_a0.1
BRTIMSACNOR5,TIM SA Ordinary Shares,TIMS3,BRA,Communication Services,Aug-26,0.023658778434787774,0.02326886897889226,0.012893016445575585,0.021078354425329578,0.039626840776213174,-6.493667597010791,ridge_a0.1
QA0007227737,Ooredoo QPSC,ORDS,QAT,Communication Services,Aug-26,0.0246817523221758,0.023230485380579695,0.013163216980212333,0.0207898280115556,0.04116872828898687,-10.517036205169122,ridge_a0.1
INE01EA01019,Vishal Mega Mart Ltd,VMM,IND,Consumer Cyclical,Aug-26,0.022044084357636082,0.023186436015281045,0.012715377674539204,0.020926420530231804,0.04121722252791101,0.0,naive (no feature history)
INE498L01015,L&T Finance Ltd,533519,IND,Financial Services,Aug-26,0.022013996890359967,0.023154789378317515,0.013029579288887932,0.020888637171746625,0.04081922883754535,0.0,naive (no feature history)
INE692A01016,Union Bank of India,532477,IND,Financial Services,Aug-26,0.02486227712583251,0.023154589157537514,0.013098306082818399,0.020674531768878943,0.0400677535164277,-11.456997994746903,ridge_a0.1
MX01PI000005,Promotora Y Operadora de Infraestructura SAB de CV,PINFRA,MEX,Industrials,Aug-26,0.023648749279029067,0.02291655167534117,0.012941438689613078,0.02096806765732071,0.03877076632118266,-7.870405959377086,ridge_a0.1
AEE01110S227,Salik Company PJSC,SALIK,ARE,Industrials,Aug-26,0.021783326307909724,0.022912165161597102,0.01289989434365673,0.02094017127579103,0.03968152506706616,0.0,naive (no feature history)
CNE1000006Z4,Huaneng Power International Inc Class H,00902,CHN,Utilities,Aug-26,0.024410965116690733,0.0228946457290152,0.01300354319418592,0.020392784255724963,0.03881932472849526,-10.832406992345469,ridge_a0.1
ZAE000134854,Clicks Group Ltd,CLS,ZAF,Healthcare,Aug-26,0.02366880759054648,0.022765686939562976,0.01290083736168156,0.020580979279270314,0.04034678128109199,-8.55447742001669,ridge_a0.1
06969|CHN,Smoore International Holdings Ltd Ordinary Shares,06969,CHN,Consumer Defensive,Aug-26,0.02159277234849431,0.02271173646082807,0.012807884389608858,0.020577054737274364,0.04122854770681357,0.0,naive (no feature history)
HK0270001396,Guangdong Investment Ltd,00270,CHN,Utilities,Aug-26,0.024069973820894725,0.02266166841122741,0.013019659312367036,0.020641374544445472,0.04084552915938563,-10.489428792458883,ridge_a0.1
BPI|PHL,Bank of the Philippine Islands,BPI,PHL,Financial Services,Aug-26,0.02361866181175295,0.022445378175688282,0.012617491388045727,0.020004192196140462,0.03878467503930779,-9.64967786840581,ridge_a0.1
MYL1961OO001,IOI Corp Bhd,1961,MYS,Consumer Defensive,Aug-26,0.024069973820894725,0.0224177691855365,0.012811237964613845,0.02008722726021151,0.03826084005696086,-11.45279824136734,ridge_a0.1
01929|HKG,Chow Tai Fook Jewellery Group Ltd,01929,HKG,Consumer Cyclical,Aug-26,0.022164434226740557,0.02235361705546249,0.012657697898869516,0.020225627636415326,0.03858809250971974,-4.11532011807764,ridge_a0.1
SA11U0S23612,Dar Alarkan Real Estate Development Co,4300,SAU,Real Estate,Aug-26,0.02350834109840718,0.022307709357223912,0.012408936720743639,0.02021324737539347,0.03996357437674449,-9.78244358452821,ridge_a0.1
CNE000000SK7,Inner Mongolia Yitai Coal Co Ltd,900948,CHN,Energy,Aug-26,0.022816329351056458,0.022188980652404298,0.012373083156639096,0.01979142541236112,0.03850210393378604,-7.540904581346722,ridge_a0.1
CNE100001YQ9,Huatai Securities Co Ltd Shs -H- Unitary 144A/Reg S,06886,CHN,Financial Services,Aug-26,0.023087116556541522,0.02206897457078934,0.012779099993250147,0.02019875850947654,0.039048966884078065,-9.119538317374557,ridge_a0.1
INE160A01022,Punjab National Bank,532461,IND,Financial Services,Aug-26,0.02342810785233753,0.022049955387677705,0.012361774444217467,0.019814449634085234,0.0406542838625771,-10.519466173574516,ridge_a0.1
CL0000000100,Cencosud SA,CENCOSUD,CHL,Consumer Cyclical,Aug-26,0.022936679220160933,0.022017480278732796,0.01264969635823302,0.01991821060913165,0.03961737091564378,-8.73691588586149,ridge_a0.1
CNE100000MD4,East Money Information Co Ltd Class A,300059,CHN,Financial Services,Aug-26,0.022535512989812687,0.021988166285529256,0.012899085763122318,0.02000840767176861,0.03663587268997609,-7.235965248749124,ridge_a0.1
QA0006929879,Qatar International Islamic Bank QSC,QIIK,QAT,Financial Services,Aug-26,0.023237553892922116,0.02196127129788906,0.01214611735249328,0.019661673622593728,0.0372315511121481,-10.148541129738515,ridge_a0.1
CNE100000528,China Coal Energy Co Ltd Class H,01898,CHN,Energy,Aug-26,0.022585658768606215,0.02195848045711118,0.012551981549146943,0.01997722266733442,0.03748258232416319,-7.566885468854282,ridge_a0.1
CNE1000002S8,COSCO SHIPPING Energy Transportation Co Ltd Class H,01138,CHN,Energy,Aug-26,0.02087067313386747,0.021952217173703305,0.01239046673566277,0.020139434031715114,0.0386655888444655,0.0,naive (no feature history)
BRKLBNCDAM18,Klabin SA Ctf de Deposito de Acoes Cons of 1 Sh ' 4 Pfd Shs,KLBN11,BRA,Basic Materials,Aug-26,0.02302694162198929,0.021916317027182344,0.01226847191154622,0.019605008594730085,0.03849509597979134,-9.512335326927309,ridge_a0.1
INE562A01011,Indian Bank,532814,IND,Financial Services,Aug-26,0.02083055651083264,0.021910021657751924,0.012527582913441504,0.01993474154831361,0.0381810134386047,0.0,naive (no feature history)
INE584A01023,NMDC Ltd,526371,IND,Basic Materials,Aug-26,0.02327767051595694,0.021761094196150844,0.012512669104751389,0.019580372389715335,0.03734307126636648,-11.120975751501952,ridge_a0.1
CLP7847L1080,Empresas COPEC SA,COPEC,CHL,Industrials,Aug-26,0.022896562597126104,0.021601619932586448,0.011857350941135561,0.019339977990231225,0.037334931875552875,-10.30378876432044,ridge_a0.1
ID1000096605,PT Bank Negara Indonesia (Persero) Tbk Registered Shs Series -B-,BBNI,IDN,Financial Services,Aug-26,0.02330775798323306,0.021581826640333167,0.012125673653121045,0.019522204942286375,0.03729643139859437,-11.966946570986861,ridge_a0.1
KR7028300002,HLB Co Ltd,028300,KOR,Healthcare,Aug-26,0.02189364702125549,0.021450558325882524,0.012135109409964673,0.019470971915375106,0.03584565039588527,-6.85092326220888,ridge_a0.1
CNE1000031W9,Ganfeng Lithium Group Co Ltd,01772,CHN,Basic Materials,Aug-26,0.020339127878656042,0.021393126587347575,0.011698516506650668,0.01897398569861742,0.036764277315842385,0.0,naive (no feature history)
INE811K01011,Prestige Estates Projects Ltd,533274,IND,Real Estate,Aug-26,0.023257612204439525,0.021331431957514798,0.012393942680429955,0.019247744007428985,0.03785233199831147,-12.80070951492987,ridge_a0.1
MYL2445OO004,Kuala Lumpur Kepong Bhd,2445,MYS,Industrials,Aug-26,0.02246530889950174,0.020992821004524893,0.011610011075151265,0.018687982016603228,0.037523583612469824,-11.158378988844504,ridge_a0.1
INE776C01039,GMR Airports Ltd,532754,IND,Industrials,Aug-26,0.02210425929218832,0.020969158015696092,0.011959343283655213,0.01877085601640037,0.03764095318620451,-9.80902291438979,ridge_a0.1
CNE100001XQ1,Suzhou TFC Optical Communications Co Ltd Class A,300394,CHN,Technology,Aug-26,0.021101343716317708,0.02092145326499004,0.012020078850073189,0.019031618114705155,0.03690139663444882,-5.737315725910507,ridge_a0.1
INE176B01034,Havells India Ltd,517354,IND,Industrials,Aug-26,0.021352072610285364,0.02089763807127992,0.011638809389276809,0.018828356436099408,0.03770695137372596,-6.9502455186610685,ridge_a0.1
INE028A01039,Bank of Baroda,532134,IND,Financial Services,Aug-26,0.021993938578842555,0.020831809151989924,0.011516498976026798,0.018863814908058274,0.036113902089641964,-9.950346473572843,ridge_a0.1
INE377N01017,Waaree Energies Ltd,WAAREEENER,IND,Technology,Aug-26,0.019787524311927207,0.020812938243016155,0.011921729839400734,0.019339439206927864,0.03847671520738455,0.0,naive (no feature history)
CZ0008040318,Moneta Money Bank AS,MONET,CZE,Financial Services,Aug-26,0.021131431183593823,0.020697005845650387,0.011380580691198721,0.0185104194594425,0.03515813044289927,-6.881348865606859,ridge_a0.1
PLPGER000010,Polska Grupa Energetyczna SA,PGE,POL,Utilities,Aug-26,0.021181576962387358,0.02068669175217506,0.01201775256429745,0.018426036659996644,0.039164357166608196,-7.148094871327304,ridge_a0.1
CNE100000HF9,China Minsheng Banking Corp Ltd Class H,01988,CHN,Financial Services,Aug-26,0.02192373448853161,0.020686096261404337,0.011524825809326605,0.018606145512242146,0.03567785814438881,-10.293879885797242,ridge_a0.1
GRS419003009,Allwyn AG,ALWN,GRC,Consumer Cyclical,Aug-26,0.021502509946665957,0.020657288470853522,0.011372287890471356,0.018585845760412195,0.033891452405276724,-8.663950594229366,ridge_a0.1
CNE0000014W7,Jiangsu Hengrui Pharmaceuticals Co Ltd Class A,600276,CHN,Healthcare,Aug-26,0.021502509946665957,0.020535995418130205,0.011980029079685544,0.018805110835538125,0.03744506762145529,-9.200246936885602,ridge_a0.1
KR7005940002,NH Investment & Securities Co Ltd,005940,KOR,Financial Services,Aug-26,0.02200396773460126,0.02052703842955524,0.011989714985115479,0.018438815298032,0.034790932477370154,-11.308221887213074,ridge_a0.1
SMPH|PHL,SM Prime Holdings Inc,SMPH,PHL,Real Estate,Aug-26,0.02179335546366843,0.020481590819434476,0.011245446172860194,0.018231295518360197,0.03594943072942061,-10.64936384421335,ridge_a0.1
TRAEREGL91G3,Eregli Demir Ve Celik Fabrikalari TAS,EREGL,TUR,Basic Materials,Aug-26,0.022054113513394792,0.020473256321857654,0.011819892461754834,0.018637155645199036,0.03561430756484076,-11.741735336837557,ridge_a0.1
SA000A0DPSH3,The Company For Cooperative Insurance,8010,SAU,Financial Services,Aug-26,0.021562684881218187,0.02046522205725033,0.012245552368194855,0.01863747998127684,0.037450467709998624,-9.765692216455262,ridge_a0.1
CNE100000FN7,Sinopharm Group Co Ltd,01099,CHN,Healthcare,Aug-26,0.02151253910242466,0.020432893442184442,0.011898449695639031,0.018237929949184814,0.03633373286816944,-9.698229929948532,ridge_a0.1
KR7323410001,KakaoBank Corp,323410,KOR,Financial Services,Aug-26,0.02146239332363113,0.020365673300672814,0.011540387849993521,0.018226263000295475,0.03569517014851856,-9.785013387336226,ridge_a0.1
ID1000117609,PT Bumi Resources Minerals Tbk,BRMS,IDN,Basic Materials,Aug-26,0.019356270614302843,0.020359336446538867,0.011782378430461371,0.01835447145669193,0.037275129610486596,0.0,naive (no feature history)
CNE100001TQ9,GF Securities Co Ltd Shs -H- Unitary 144A/Reg S,01776,CHN,Financial Services,Aug-26,0.019336212302785427,0.020338238688563173,0.011337797039995188,0.018693979222663325,0.03853835200382206,0.0,naive (no feature history)
CNE1000022F3,Guotai Haitong Securities Co Ltd Class A,601211,CHN,Financial Services,Aug-26,0.02231487156312115,0.02029659418293793,0.011665940661035016,0.01848816743534739,0.03491338501880502,-13.52574229136334,ridge_a0.1
INE169A01031,Coromandel International Ltd,506395,IND,Basic Materials,Aug-26,0.019276037368233193,0.020274945414636113,0.01120162338648662,0.018053144886128136,0.034634737254539104,0.0,naive (no feature history)
TRAYKBNK91N6,Yapi Ve Kredi Bankasi AS,YKBNK,TUR,Financial Services,Aug-26,0.021181576962387358,0.020263812458585696,0.011420409858087257,0.01824545508445554,0.03585072839528267,-9.046182227180651,ridge_a0.1
CNE0000011B7,Shanghai Pudong Development Bank Co Ltd Class A,600000,CHN,Financial Services,Aug-26,0.020980993847213233,0.02016194020854603,0.011530523907958534,0.018090403764058363,0.03619927032655311,-8.638266358725753,ridge_a0.1
CNE1000001W2,Anhui Conch Cement Co Ltd Class H,00914,CHN,Basic Materials,Aug-26,0.02140221838907889,0.02012136695114142,0.01129975501656408,0.018113564598074887,0.03543552610909713,-10.616623584872265,ridge_a0.1
INE634S01028,Mankind Pharma Ltd,543904,IND,Healthcare,Aug-26,0.022264725784327623,0.02003341350251702,0.011117647929558038,0.018165282300099655,0.034438715431873344,-14.454795180911384,ridge_a0.1
BRENGICDAM16,Energisa SA Units Cons of 1 Sh ' 4 Pfd Shs,ENGI11,BRA,Utilities,Aug-26,0.021061227093282883,0.01997101226173824,0.011089192246274042,0.01787399709622372,0.0342537158736051,-9.848185291708702,ridge_a0.1
CNE100001QQ5,Midea Group Co Ltd Class A,000333,CHN,Consumer Cyclical,Aug-26,0.021983909423083845,0.01997053122398062,0.011302608147150419,0.017824484133223552,0.03399741400565642,-13.63400967004004,ridge_a0.1
INE476A01022,Canara Bank,532483,IND,Financial Services,Aug-26,0.020539710993830167,0.01996102214337338,0.011613681105381257,0.01812814246627766,0.034927608026620996,-7.605416133073997,ridge_a0.1
INE079A01024,Ambuja Cements Ltd,500425,IND,Basic Materials,Aug-26,0.02107125624904159,0.019946489091635516,0.011180651322639745,0.017793167867540476,0.035554312213800086,-10.001742467559126,ridge_a0.1
SA000A0BLA62,Jarir Marketing Co,4190,SAU,Consumer Cyclical,Aug-26,0.021352072610285364,0.01994297288089061,0.011392811878474546,0.017889919456206854,0.03421146301387069,-11.201030285562014,ridge_a0.1
CNE100005K77,Zhejiang Leapmotor Technology Co Ltd Class H,09863,CHN,Consumer Cyclical,Aug-26,0.020660060862934638,0.019833468040053547,0.011156700571833003,0.017853955564805103,0.03538069924372786,-8.730613765530503,ridge_a0.1
MYL3816OO005,MISC Bhd,3816,MYS,Industrials,Aug-26,0.021131431183593823,0.01970170875220478,0.01101056666219539,0.01733095714633591,0.034919282245185326,-11.359326188066474,ridge_a0.1
MYL5183OO008,Petronas Chemicals Group Bhd,5183,MYS,Basic Materials,Aug-26,0.020670090018693344,0.019683519332106953,0.011621160387785899,0.017966507995451304,0.03448870898042787,-9.464594936952988,ridge_a0.1
INE947Q01028,Laurus Labs Ltd,540222,IND,Healthcare,Aug-26,0.018694346334228236,0.01966311043334116,0.010981925855314578,0.017823953143251824,0.03366910304810606,0.0,naive (no feature history)
HK0285041858,BYD Electronic (International) Co Ltd,00285,CHN,Technology,Aug-26,0.02018869054227545,0.01955521497360118,0.011004017457221352,0.017536596594935325,0.0334886921176874,-7.909992280576342,ridge_a0.1
INE259A01022,Colgate-Palmolive (India) Ltd,500830,IND,Consumer Defensive,Aug-26,0.01953679541795955,0.019465719921679246,0.011066935491867871,0.017434239538990315,0.03267977011765218,-5.272689393566757,ridge_a0.1
CNE100006CQ4,Ubtech Robotics Corp Ltd Ordinary Shares - Class H,09880,CHN,Industrials,Aug-26,0.018483734063295405,0.019441583974596437,0.010880647131960818,0.017333805777894423,0.032738041119268445,0.0,naive (no feature history)
